run_id,timestamp_utc,experiment,dbms,sf,query_id,threads,iteration,wall_seconds,queries_submitted,queries_success,queries_error,throughput_qps,cache_before_ok,cache_before_error,cache_after_ok,cache_after_error
b90a0fca-21f6-4a08-beed-18b197a35c1e,2026-06-13T21:54:43.858880+00:00,speedup_concurrency,postgres,1.0,7,4,3,1.0425137029999405,4,4,0,3.8368800222861226,True,,True,
b90a0fca-21f6-4a08-beed-18b197a35c1e,2026-06-13T21:54:43.858880+00:00,speedup_concurrency,postgres,1.0,7,4,4,1.2807833790000132,4,4,0,3.1230886234040978,True,,True,
b90a0fca-21f6-4a08-beed-18b197a35c1e,2026-06-13T21:54:43.858880+00:00,speedup_concurrency,postgres,1.0,7,4,5,1.0071252850000292,4,4,0,3.9717005019885723,True,,True,
b90a0fca-21f6-4a08-beed-18b197a35c1e,2026-06-13T21:54:43.858880+00:00,speedup_concurrency,postgres,1.0,7,8,1,2.231337166000003,8,8,0,3.585294110589824,True,,True,
b90a0fca-21f6-4a08-beed-18b197a35c1e,2026-06-13T21:54:43.858880+00:00,speedup_concurrency,postgres,1.0,7,8,2,2.38528888299993,8,8,0,3.353891453993849,True,,True,
b90a0fca-21f6-4a08-beed-18b197a35c1e,2026-06-13T21:54:43.858880+00:00,speedup_concurrency,postgres,1.0,7,8,3,2.681180624000035,8,8,0,2.9837601869824253,True,,True,
b90a0fca-21f6-4a08-beed-18b197a35c1e,2026-06-13T21:54:43.858880+00:00,speedup_concurrency,postgres,1.0,7,8,4,2.1003480150000087,8,8,0,3.808892594401774,True,,True,
b90a0fca-21f6-4a08-beed-18b197a35c1e,2026-06-13T21:54:43.858880+00:00,speedup_concurrency,postgres,1.0,7,8,5,2.5229990959999213,8,8,0,3.1708295150337418,True,,True,
b90a0fca-21f6-4a08-beed-18b197a35c1e,2026-06-13T21:54:43.858880+00:00,speedup_concurrency,postgres,1.0,7,16,1,2.807365156999822,16,16,0,5.699294215469603,True,,True,
b90a0fca-21f6-4a08-beed-18b197a35c1e,2026-06-13T21:54:43.858880+00:00,speedup_concurrency,postgres,1.0,7,16,2,2.8657100200000514,16,16,0,5.583258560124556,True,,True,
b90a0fca-21f6-4a08-beed-18b197a35c1e,2026-06-13T21:54:43.858880+00:00,speedup_concurrency,postgres,1.0,7,16,3,3.0694766750000326,16,16,0,5.212614948442255,True,,True,
