dbms,sf,query_id,threads,executions,mean_latency_s,median_latency_s,p95_latency_s,p99_latency_s,std_latency_s,min_latency_s,max_latency_s,mean_rows
mysql,1.0,22,4,20,0.19176961044995547,0.19157219599946979,0.19567355220060562,0.19659192403865744,0.0028957935983050524,0.1851507280007354,0.1968215169981704,3.0
mysql,1.0,22,8,40,0.34282333567498424,0.3609451345000707,0.37905022244995046,0.40817211892019256,0.04890956477803015,0.2014275679975981,0.4085005269989779,3.0
mysql,1.0,22,16,80,0.6960918135249813,0.7135065364982438,0.7382440012966981,0.7425541163794697,0.06388830032276305,0.3613540750011452,0.7454439979992458,3.0
oracle,1.0,2,1,5,0.19968832460144764,0.1992991000006441,0.20076031660137225,0.20076989452121774,0.0009967836160828592,0.1985820830013835,0.2007722890011791,446.0
oracle,1.0,2,4,20,0.26690840484989165,0.2747940475001087,0.28389948535095755,0.28428734907047326,0.018293337165613516,0.2287840120006876,0.2843843150003522,446.0
oracle,1.0,2,8,40,0.4443455525748504,0.4545948550003231,0.4787087960003191,0.48073695842896996,0.033795721566228266,0.3341372560025775,0.481897271998605,446.0
oracle,1.0,2,16,80,0.9215378511623384,0.8888382464992901,1.4766901869486901,1.4982446804603748,0.20677358434968218,0.5665477109978383,1.5274893950008843,446.0
oracle,1.0,3,1,5,1.3232577504000802,1.329238800000894,1.3327039305986546,1.332737891718716,0.014688801687771917,1.2977507640025578,1.3327463819987315,11694.0
oracle,1.0,3,4,20,3.7575874973999817,3.9305203140011145,4.364776363948295,4.370432495989917,0.624633560577447,1.907479408000654,4.371846529000322,11694.0
oracle,1.0,3,8,40,9.240537654924719,9.16095997299999,13.069169232902459,13.110340220297696,2.1816575200617705,5.369479033997777,13.11197713999718,11694.0
oracle,1.0,3,16,80,23.51794839879999,24.053619819500454,28.847852990949285,29.047143644610365,4.2461163170558525,16.337607811001362,29.46476343100221,11694.0
oracle,1.0,4,1,5,0.5537726869995823,0.5451317730003211,0.573812927200197,0.5771284526404634,0.014596364299266725,0.544123611998657,0.57795733400053,5.0
oracle,1.0,4,4,20,0.8247173337007553,0.8328165200000512,0.8383576020010878,0.8698564252005963,0.021610487342428025,0.7837410650026868,0.8777311310004734,5.0
oracle,1.0,4,8,40,2.6820363713755797,2.8357163120017503,2.9911314511504314,2.9995620739119477,0.2897542941837768,2.2179752710071625,3.003692575999594,5.0
oracle,1.0,4,16,80,5.75629520786224,5.822779850001098,5.957585180350361,6.017877901371903,0.22614561355961474,4.993974755998352,6.034141629002988,5.0
oracle,1.0,5,1,5,3.1703664877990376,3.1712942910016864,3.4055716468006723,3.408610041361244,0.2331745666826626,2.8848154739971505,3.409369640001387,5.0
oracle,1.0,5,4,20,6.635977487200944,6.477283003001503,7.558712439001101,7.572489673399978,0.49215186811869077,6.138679591000255,7.575933981999697,5.0
oracle,1.0,5,8,40,15.733125875700352,15.79662432299665,22.87973090209816,23.316997309072466,3.869283631059511,9.45201095399534,23.350019735000387,5.0
oracle,1.0,5,16,80,45.317484735212474,49.376271051500225,49.91889284579884,49.96901335258233,5.883464663687306,32.48360693900031,49.99675246300467,5.0
oracle,1.0,6,1,5,0.3738146196032176,0.3716405480008689,0.3817269122038851,0.38361579764372433,0.005840402640890939,0.3694679050022387,0.3840880190036841,1.0
oracle,1.0,6,4,20,0.5616431169997668,0.5724003079994873,0.5802856879006868,0.5809855703786161,0.01897454071641798,0.5315027469987399,0.5811605409980984,1.0
oracle,1.0,6,8,40,1.4456791416745545,1.38954132049912,1.8427952466008717,1.8531491356911283,0.27732000107132215,0.9915952739975182,1.8536530269993816,1.0
oracle,1.0,6,16,80,3.5869232721501247,3.4511356680013705,4.0943593223011705,4.106035982912727,0.3224351726228801,3.032819694002683,4.109888790000696,1.0
oracle,1.0,10,1,5,1.1052078941997023,1.0996829020004952,1.1237183584002193,1.1265578084797014,0.013969707914562809,1.0910738859965932,1.127267670999572,38263.0
oracle,1.0,10,4,20,4.533817805901345,4.373910970502038,5.588939546298934,5.643625229261816,0.5709213486077404,3.731506538002577,5.657296650002536,38263.0
oracle,1.0,10,8,40,10.129382714424901,10.778653935500188,11.760746915298295,11.77175871186053,1.628409262091654,7.086563393997494,11.777799003000837,38263.0
oracle,1.0,10,16,80,27.327499302662364,28.166739115498785,30.2991571249946,30.333145208768254,3.0143463197915197,18.757260664999198,30.341063724001287,38263.0
oracle,1.0,11,1,5,0.2365235112025402,0.205756838004163,0.32928254520084005,0.35350469384138705,0.06879703221671396,0.203890686003433,0.3595602310015238,979.0
oracle,1.0,11,4,20,0.27707517759990874,0.28049438550078776,0.29410261210141464,0.294564648020023,0.01597325666653943,0.2419851589947939,0.2946801569996751,979.0
oracle,1.0,11,8,40,0.5055360967751767,0.5215095300009125,0.5729981031043281,0.5851015321016166,0.06404460499956632,0.2938544479984557,0.5916184750021785,979.0
oracle,1.0,11,16,80,1.198646246024964,1.0696503295002913,1.8103156220491659,1.8157168388892753,0.28056289356228625,0.8248987020051572,1.816781292000087,979.0
oracle,1.0,12,1,5,1.466459220800607,1.4854268600029172,1.497767662801198,1.500117702962016,0.03561572020083658,1.4140895230011663,1.5007052130022205,2.0
oracle,1.0,12,4,20,4.996073138599604,4.12876286699975,7.265753660900009,7.281087312980453,1.7924785319159544,2.932285797003715,7.284920726000564,2.0
oracle,1.0,12,8,40,11.257096553974952,12.055982443500397,13.090670332395892,13.106839329442662,2.3462254292609392,3.713977096005692,13.110364697000476,2.0
oracle,1.0,12,16,80,17.421679144500285,16.174724885502656,27.82558943349759,27.849504940769474,4.9994647892436355,5.01548779100267,27.85763667699939,2.0
oracle,1.0,14,1,5,0.4320487837991095,0.4398001209992799,0.44039089780126234,0.44040613796154504,0.017852477645471515,0.400119101999735,0.4404099480016157,1.0
oracle,1.0,14,4,20,0.8243373057004646,0.705779875999724,1.03815453340103,1.053760045081217,0.17054586123364954,0.652165187006176,1.0576614230012638,1.0
oracle,1.0,14,8,40,2.0154350036751567,2.031350809502328,2.598946453351527,2.6486262216704928,0.3606856707594477,1.4096091390019865,2.650666173998616,1.0
oracle,1.0,14,16,80,4.5402401682375055,4.51539968149882,4.97830172459544,4.99707005089389,0.29603060401415365,3.3940138629986905,4.9974768289976055,1.0
oracle,1.0,16,1,5,0.2862317642007838,0.2853209539971431,0.2898762646043906,0.29033309932507106,0.0028149523507704547,0.2834728779998841,0.2904473080052412,18294.0
oracle,1.0,16,4,20,0.9681917535497633,1.210234195998055,1.3521492903950274,1.3547562788790675,0.42162627657462665,0.3439969019964337,1.3554080260000774,18294.0
oracle,1.0,16,8,40,1.5880799276246762,1.2728858164991834,2.591347508745094,2.602277827610597,0.7028231117786473,0.4098128769983304,2.602478483000596,18294.0
oracle,1.0,16,16,80,4.0906805973374505,4.419916594502865,5.354638058751879,5.365201648413277,1.084669536473481,1.903435925996746,5.3684544900024775,18294.0
oracle,1.0,17,1,5,0.17484912020008775,0.1609017029986716,0.21876372319966317,0.2300647590399603,0.03247314392159415,0.1590479750011582,0.2328900180000346,1.0
oracle,1.0,17,4,20,0.17571592725107615,0.1836577369977021,0.1883251123468653,0.188996562468601,0.013859139728406359,0.1473186380026163,0.1891644249990349,1.0
oracle,1.0,17,8,40,0.24514418680064404,0.24867577899931345,0.2680522992020996,0.28365991771970583,0.018650506457364057,0.1962225890019908,0.2849179219992948,1.0
oracle,1.0,17,16,80,0.4028323639624432,0.40238931749627227,0.43920463780195856,0.46437786791495445,0.02457708420386859,0.3431277549971128,0.4771447829989483,1.0
oracle,1.0,18,1,5,5.3725849731999915,4.051662265999767,7.938936591200763,7.942491671040188,2.3494716924549666,3.381450932000007,7.943380441000045,9.0
oracle,1.0,18,4,20,27.741448805450272,27.662183960499533,28.695305070855834,28.77245178696787,0.5305274945920986,26.874930764002784,28.79173846599588,9.0
oracle,1.0,18,8,40,56.905194145049244,56.43082080849854,58.81047842905246,58.98958954781854,1.2013352572715628,54.889839981005935,59.051357655000174,9.0
oracle,1.0,18,16,80,90.6857643884874,88.6001501794999,106.53832270534804,106.59686607715405,7.275983782291534,80.6884386160018,106.63768886500476,9.0
oracle,1.0,19,1,5,0.2672671236010501,0.2706340880031348,0.2725351104003494,0.2728154844805249,0.00851645998331472,0.2521900830033701,0.2728855780005688,1.0
oracle,1.0,19,4,20,0.3355892818002758,0.33870906100128195,0.36434582495312495,0.36496099859279635,0.019898937787294818,0.3002485719989636,0.3651147920027142,1.0
oracle,1.0,19,8,40,0.43680663539944364,0.43646057200021454,0.45942253369757957,0.46061054496225545,0.018669862724706034,0.3922269519971451,0.4611539070028811,1.0
oracle,1.0,19,16,80,0.7675050019377523,0.7430490230035502,1.1401030475553853,1.2010266717625928,0.1436146770481374,0.4415595800019218,1.210054520000995,1.0
oracle,1.0,20,1,5,0.6116607705989736,0.6122184889973141,0.6150681188039016,0.6156140861660242,0.002977545284637794,0.60762193499977,0.6157505780065549,162.0
oracle,1.0,20,4,20,1.1876643043502555,1.1224230550033099,1.677875260649671,1.6837840881318697,0.24352837802734226,0.8956529550050618,1.6852612950024195,162.0
oracle,1.0,20,8,40,2.676150597025844,2.935675294997054,3.0587506429990747,3.0760569556133124,0.39139046292673,1.990287945998716,3.0774245690045063,162.0
oracle,1.0,20,16,80,6.120584425250217,6.105606859000545,6.76072405800369,6.824547536125756,0.5239032941681984,3.796226762002334,6.838585403995239,162.0
oracle,1.0,21,1,5,1.8323083376002613,1.63211314399814,2.4653687677986453,2.6301262479578145,0.4693833447065088,1.5923810060048709,2.6713156179976068,377.0
oracle,1.0,21,4,20,3.7084319774501635,3.6840447840004344,4.530141839397766,4.532763815075377,0.588534688569917,2.8058515719967545,4.53341930899478,377.0
oracle,1.0,21,8,40,12.015931762974287,13.775637874503445,15.014710675348033,15.040413978916185,3.0606828824545067,5.298475174000487,15.041094946995145,377.0
oracle,1.0,21,16,80,28.31540928609993,27.735904409502837,31.209259114744782,31.255388963231166,1.6667512433251648,23.11062762599613,31.256342226995912,377.0
postgres,1.0,1,1,5,2.5737432404000176,2.5704129419999617,2.590203170800055,2.592483359760067,0.01256168626963224,2.5628362530000004,2.5930534070000704,4.0
postgres,1.0,1,4,20,9.278660425050003,9.144929010000055,9.987550107949966,10.008925563189939,0.454819965322606,8.625429171000064,10.014269426999933,4.0
postgres,1.0,1,8,40,16.349087243149995,17.156908520499996,19.790263624399937,19.836626283129952,3.445111243134569,11.950019772999894,19.858343055999967,4.0
postgres,1.0,1,16,80,34.29001797335002,38.87717343250006,39.085212354650025,39.1775644549801,8.145234982276943,18.790292289000035,39.1971668340002,4.0
postgres,1.0,2,1,5,0.29266057479994745,0.2838963009999133,0.32192584780004835,0.3295092927600854,0.021684813083119186,0.2814202219999515,0.3314051540000946,446.0
postgres,1.0,2,4,20,0.5439774560999695,0.544697780999968,0.5533871376999742,0.5535595619399465,0.006424957389269283,0.5335510489999251,0.5536026679999395,446.0
postgres,1.0,2,8,40,0.751589571049999,0.7564528679999967,0.8062599180498182,0.8166677088800566,0.046974414478788064,0.6227642069998183,0.823283204000063,446.0
postgres,1.0,2,16,80,1.4598394850999938,1.5054111714999863,1.5591029535000644,1.5640441448099909,0.10529833508240526,1.1712531309999576,1.5657444309999846,446.0
postgres,1.0,3,1,5,0.46034117160002097,0.4587963779999882,0.46430015999999336,0.4643821879999904,0.003535706652412733,0.4570509120001134,0.4644026949999897,11694.0
postgres,1.0,3,4,20,1.2077442743000233,1.2000295100000358,1.281132228100148,1.2906693328200505,0.03723511659539373,1.1527374650002002,1.293053609000026,11694.0
postgres,1.0,3,8,40,2.1655390020000196,2.2960111995000716,2.6017917119501135,2.624457824740002,0.42175724075817916,1.6125988200001302,2.632753567000009,11694.0
postgres,1.0,3,16,80,4.102873551749999,4.41139090050001,4.740583835799896,4.814615610179962,0.6991701013815561,2.7088027409999995,4.858254307999914,11694.0
postgres,1.0,4,1,5,0.22188595860002347,0.2220141350001085,0.22399908600009438,0.2242169564001051,0.0018122598559886804,0.2198667579998527,0.2242714240001078,5.0
postgres,1.0,4,4,20,0.38450988390003427,0.3846694780000916,0.39037445135016924,0.393551803869957,0.004803286755544219,0.3714627650001603,0.3943461419999039,5.0
postgres,1.0,4,8,40,0.5889686374499774,0.5805129324999143,0.6260217289998877,0.6936600975300007,0.029603061067305262,0.5644335479998972,0.735559190999993,5.0
postgres,1.0,4,16,54,0.7416977284629714,0.7453545439999516,0.773644708499944,0.780491102720116,0.02517560785835371,0.674384223000061,0.7818948480000927,5.0
postgres,1.0,5,1,5,0.42443252640005086,0.4220467130000997,0.4288072452000051,0.42892982424000364,0.0038105664601890553,0.4210883440000543,0.4289604690000033,5.0
postgres,1.0,5,4,20,0.8272660080499918,0.8234451940001009,0.8503511554500847,0.8507784342899185,0.012530255196488066,0.809663639000064,0.850885253999877,5.0
postgres,1.0,5,8,40,1.3800571237999861,1.2984147464999296,2.058844334149933,2.0707193633898533,0.23963877169255446,1.1646248699998978,2.0731106479997834,5.0
postgres,1.0,5,16,80,2.2600932677750025,2.233654069500062,2.5591568481999274,2.6332783117799203,0.17580130770241606,1.7424857620001148,2.6647309120000955,5.0
postgres,1.0,6,1,5,0.4879814751999675,0.4875432440001077,0.49024105219996267,0.4906290832399463,0.0017736667751303955,0.485859512999923,0.4907260909999422,1.0
postgres,1.0,6,4,20,1.2319118176499728,1.230898783500038,1.2853663701999607,1.2971073700399005,0.027934254597484522,1.1854922089999036,1.3000426199998856,1.0
postgres,1.0,6,8,16,1.1502328841250176,1.1903295175001176,1.588700806750012,1.5912190517499312,0.26301530875931406,0.7617310030000226,1.591848612999911,1.0
postgres,1.0,6,16,13,1.188618040230757,1.160423522999963,1.463184809399945,1.4829659938798523,0.2021271222419246,0.7331111319999764,1.487911289999829,1.0
postgres,1.0,7,1,5,0.5034681630000251,0.502439054999968,0.5089220084000772,0.5096448848800719,0.00419989870385806,0.4998202209999363,0.5098256040000706,4.0
postgres,1.0,7,4,20,1.024193566300039,0.9954098765000481,1.0752740558500251,1.2299249183701177,0.063424186234036,0.987720167000134,1.2685876340001414,4.0
postgres,1.0,7,8,40,1.8923239268249858,1.5873181905000138,2.6551855973999294,2.6607571813499544,0.45556547046519014,1.3890462330000446,2.6636164799999733,4.0
postgres,1.0,7,16,80,2.7858668315125015,2.7576401029999715,3.0035876966000385,3.0139250746300714,0.10474293570326534,2.581887745000131,3.031849070999897,4.0
postgres,1.0,8,1,5,0.5799062911999954,0.5774351229999866,0.5889483973999632,0.5912322906799636,0.00667355862735685,0.5763158150000436,0.5918032639999637,2.0
