dbms,sf,query_id,duration_seconds,threads,repetitions,mean_wall_s,total_executions,total_success,total_errors,mean_throughput_qps,median_throughput_qps,executions,mean_latency_s,median_latency_s,p95_latency_s,p99_latency_s,std_latency_s,min_latency_s,max_latency_s,mean_rows
postgres,1.0,6,120,1,1,120.42075998600194,229,229,0,1.9016654605619463,1.9016654605619463,229.0,0.4962059458470893,0.4954532769988873,0.510656156798359,0.5177191247185692,0.005244088229033131,0.4906990679955925,0.5201272940030321,1.0
postgres,1.0,7,120,1,1,120.53208021599858,224,224,0,1.8584264006609903,1.8584264006609903,224.0,0.5079556775087245,0.5066920825011039,0.5222052555975096,0.5274008684895671,0.005777852020909029,0.4995650160053628,0.5293334349989891,4.0
postgres,1.0,8,120,1,1,120.55490838599508,198,198,0,1.6424051301672404,1.6424051301672404,198.0,0.5788430176057818,0.577665162498306,0.5934006017479987,0.5989064627886546,0.005892360991680063,0.5710936239993316,0.6026449949931703,2.0
postgres,1.0,9,120,1,1,121.21764760000224,69,69,0,0.5692240475387572,0.5692240475387572,69.0,1.7270226079855238,1.7327288599990425,1.7580991742026528,1.7658594361582072,0.021375894001950606,1.6831347059996915,1.7717098760040244,175.0
postgres,1.0,10,120,1,1,120.00265813799342,152,152,0,1.266638609164909,1.266638609164909,152.0,0.7587714810657226,0.7557761024982028,0.7810381094041077,0.78654836745176,0.014644558256901261,0.7400456410032348,0.8133875370040187,38263.0
postgres,1.0,11,120,1,1,120.0716617290018,1211,1211,0,10.085643711113049,10.085643711113049,1211.0,0.07022435836999184,0.0702027170045767,0.07279670400384924,0.07693155430170011,0.0029706042405432806,0.0658187739973072,0.1455728500004625,979.0
postgres,1.0,12,120,1,1,120.62068244200054,186,186,0,1.5420241059358668,1.5420241059358668,186.0,0.6183394487739978,0.6178500824971707,0.634355667500131,0.642448818550838,0.006121255498314201,0.6096094120002817,0.6479558200007887,2.0
postgres,1.0,13,120,1,1,120.64966797100352,185,185,0,1.533365181282241,1.533365181282241,185.0,0.6227756957401603,0.6240140519948909,0.639675982198969,0.656046239399875,0.012235737676570282,0.5896005710019381,0.6642320820028544,41.0
postgres,1.0,14,120,1,1,120.20665532299608,500,500,0,4.159503470556573,4.159503470556573,500.0,0.21091996476192432,0.2106134665009449,0.21258013435326567,0.22716248604258,0.0026281496952129343,0.2079166039984556,0.2307516809960361,1.0
postgres,1.0,15,120,1,1,120.545631383,164,164,0,1.3604806588049292,1.3604806588049292,164.0,0.6780255229080401,0.6779646295035491,0.7026016224972409,0.7126274014380033,0.013633657540853739,0.6578931329931947,0.7130878650059458,0.0
postgres,1.0,16,120,1,1,120.0968606259994,357,357,0,2.9726006003750123,2.9726006003750123,357.0,0.30711652072826356,0.3065686560003087,0.3192099462015903,0.3292084549239371,0.006278255810769575,0.2947171119958511,0.3364507090009283,18294.0
postgres,1.0,17,120,1,1,120.8292958460006,142,142,0,1.1752116819498963,1.1752116819498963,142.0,0.820774610429946,0.8200876900009462,0.8288545319508558,0.8404227542048466,0.0049042760129532695,0.8125209780046134,0.8456728460005252,1.0
postgres,1.0,18,120,1,1,120.2318507020027,43,43,0,0.3576423364435805,0.3576423364435805,43.0,2.7661728697665153,2.796263429998362,2.841222997697332,2.8468706694578576,0.07259044495933528,2.616632657001901,2.850425144999462,9.0
