run_id,timestamp_utc,experiment,dbms,sf,query_id,iteration,success,elapsed_seconds,row_count,cache_before_ok,cache_before_error,cache_after_ok,cache_after_error,error
377ee1fa-4259-4b37-a958-007bab1fccf2,2026-06-17T02:56:33.637460+00:00,sequential_latency,sqlserver,10.0,16,5,True,0.3924439790425822,18302,True,,True,,
377ee1fa-4259-4b37-a958-007bab1fccf2,2026-06-17T02:56:33.637460+00:00,sequential_latency,sqlserver,10.0,17,5,True,1.4102587589877658,1,True,,True,,
377ee1fa-4259-4b37-a958-007bab1fccf2,2026-06-17T02:56:33.637460+00:00,sequential_latency,sqlserver,10.0,18,5,True,3.367651932989247,9,True,,True,,
377ee1fa-4259-4b37-a958-007bab1fccf2,2026-06-17T02:56:33.637460+00:00,sequential_latency,sqlserver,10.0,19,5,True,3.3840616020024754,1,True,,True,,
377ee1fa-4259-4b37-a958-007bab1fccf2,2026-06-17T02:56:33.637460+00:00,sequential_latency,sqlserver,10.0,20,5,True,2.7053453309927136,171,True,,True,,
377ee1fa-4259-4b37-a958-007bab1fccf2,2026-06-17T02:56:33.637460+00:00,sequential_latency,sqlserver,10.0,21,5,True,5.432815064967144,415,True,,True,,
377ee1fa-4259-4b37-a958-007bab1fccf2,2026-06-17T02:56:33.637460+00:00,sequential_latency,sqlserver,10.0,22,5,True,0.19640230503864586,5,True,,True,,
377ee1fa-4259-4b37-a958-007bab1fccf2,2026-06-17T02:56:33.637460+00:00,sequential_latency,sqlserver,10.0,1,6,True,3.246584700013045,4,True,,True,,
377ee1fa-4259-4b37-a958-007bab1fccf2,2026-06-17T02:56:33.637460+00:00,sequential_latency,sqlserver,10.0,2,6,True,0.38856263499474153,468,True,,True,,
377ee1fa-4259-4b37-a958-007bab1fccf2,2026-06-17T02:56:33.637460+00:00,sequential_latency,sqlserver,10.0,3,6,True,4.213765040971339,11507,True,,True,,
377ee1fa-4259-4b37-a958-007bab1fccf2,2026-06-17T02:56:33.637460+00:00,sequential_latency,sqlserver,10.0,4,6,True,3.984712746052537,5,True,,True,,
377ee1fa-4259-4b37-a958-007bab1fccf2,2026-06-17T02:56:33.637460+00:00,sequential_latency,sqlserver,10.0,5,6,True,3.4562822110019624,5,True,,True,,
377ee1fa-4259-4b37-a958-007bab1fccf2,2026-06-17T02:56:33.637460+00:00,sequential_latency,sqlserver,10.0,6,6,True,3.2208921550191008,1,True,,True,,
377ee1fa-4259-4b37-a958-007bab1fccf2,2026-06-17T02:56:33.637460+00:00,sequential_latency,sqlserver,10.0,7,6,True,2.599187337968033,4,True,,True,,
377ee1fa-4259-4b37-a958-007bab1fccf2,2026-06-17T02:56:33.637460+00:00,sequential_latency,sqlserver,10.0,8,6,True,1.5769935800344683,2,True,,True,,
377ee1fa-4259-4b37-a958-007bab1fccf2,2026-06-17T02:56:33.637460+00:00,sequential_latency,sqlserver,10.0,9,6,True,4.3612926849746145,175,True,,True,,
377ee1fa-4259-4b37-a958-007bab1fccf2,2026-06-17T02:56:33.637460+00:00,sequential_latency,sqlserver,10.0,10,6,True,4.222495842026547,37859,True,,True,,
377ee1fa-4259-4b37-a958-007bab1fccf2,2026-06-17T02:56:33.637460+00:00,sequential_latency,sqlserver,10.0,11,6,True,0.6768057449953631,22489,True,,True,,
377ee1fa-4259-4b37-a958-007bab1fccf2,2026-06-17T02:56:33.637460+00:00,sequential_latency,sqlserver,10.0,12,6,True,3.9687478090054356,2,True,,True,,
377ee1fa-4259-4b37-a958-007bab1fccf2,2026-06-17T02:56:33.637460+00:00,sequential_latency,sqlserver,10.0,13,6,True,0.7423142640036531,42,True,,True,,
377ee1fa-4259-4b37-a958-007bab1fccf2,2026-06-17T02:56:33.637460+00:00,sequential_latency,sqlserver,10.0,14,6,True,3.354992320993915,1,True,,True,,
377ee1fa-4259-4b37-a958-007bab1fccf2,2026-06-17T02:56:33.637460+00:00,sequential_latency,sqlserver,10.0,15,6,True,3.3054054109961726,1,True,,True,,
377ee1fa-4259-4b37-a958-007bab1fccf2,2026-06-17T02:56:33.637460+00:00,sequential_latency,sqlserver,10.0,16,6,True,0.38689698599046096,18302,True,,True,,
377ee1fa-4259-4b37-a958-007bab1fccf2,2026-06-17T02:56:33.637460+00:00,sequential_latency,sqlserver,10.0,17,6,True,1.364377238031011,1,True,,True,,
377ee1fa-4259-4b37-a958-007bab1fccf2,2026-06-17T02:56:33.637460+00:00,sequential_latency,sqlserver,10.0,18,6,True,3.332889181037899,9,True,,True,,
377ee1fa-4259-4b37-a958-007bab1fccf2,2026-06-17T02:56:33.637460+00:00,sequential_latency,sqlserver,10.0,19,6,True,3.32706582400715,1,True,,True,,
377ee1fa-4259-4b37-a958-007bab1fccf2,2026-06-17T02:56:33.637460+00:00,sequential_latency,sqlserver,10.0,20,6,True,2.6665831189602613,171,True,,True,,
377ee1fa-4259-4b37-a958-007bab1fccf2,2026-06-17T02:56:33.637460+00:00,sequential_latency,sqlserver,10.0,21,6,True,5.49143998202635,415,True,,True,,
377ee1fa-4259-4b37-a958-007bab1fccf2,2026-06-17T02:56:33.637460+00:00,sequential_latency,sqlserver,10.0,22,6,True,0.1651540040038526,5,True,,True,,
377ee1fa-4259-4b37-a958-007bab1fccf2,2026-06-17T02:56:33.637460+00:00,sequential_latency,sqlserver,10.0,1,7,True,3.2853111139847897,4,True,,True,,
377ee1fa-4259-4b37-a958-007bab1fccf2,2026-06-17T02:56:33.637460+00:00,sequential_latency,sqlserver,10.0,2,7,True,0.40922819095430896,468,True,,True,,
377ee1fa-4259-4b37-a958-007bab1fccf2,2026-06-17T02:56:33.637460+00:00,sequential_latency,sqlserver,10.0,3,7,True,4.2231886590016074,11507,True,,True,,
377ee1fa-4259-4b37-a958-007bab1fccf2,2026-06-17T02:56:33.637460+00:00,sequential_latency,sqlserver,10.0,4,7,True,3.953629575029481,5,True,,True,,
377ee1fa-4259-4b37-a958-007bab1fccf2,2026-06-17T02:56:33.637460+00:00,sequential_latency,sqlserver,10.0,5,7,True,3.4586377239902504,5,True,,True,,
377ee1fa-4259-4b37-a958-007bab1fccf2,2026-06-17T02:56:33.637460+00:00,sequential_latency,sqlserver,10.0,6,7,True,3.2517612740048207,1,True,,True,,
377ee1fa-4259-4b37-a958-007bab1fccf2,2026-06-17T02:56:33.637460+00:00,sequential_latency,sqlserver,10.0,7,7,True,2.5326991149922833,4,True,,True,,
377ee1fa-4259-4b37-a958-007bab1fccf2,2026-06-17T02:56:33.637460+00:00,sequential_latency,sqlserver,10.0,8,7,True,1.5913534089922905,2,True,,True,,
377ee1fa-4259-4b37-a958-007bab1fccf2,2026-06-17T02:56:33.637460+00:00,sequential_latency,sqlserver,10.0,9,7,True,4.345959457976278,175,True,,True,,
377ee1fa-4259-4b37-a958-007bab1fccf2,2026-06-17T02:56:33.637460+00:00,sequential_latency,sqlserver,10.0,10,7,True,4.210234536032658,37859,True,,True,,
377ee1fa-4259-4b37-a958-007bab1fccf2,2026-06-17T02:56:33.637460+00:00,sequential_latency,sqlserver,10.0,11,7,True,0.6915274610510096,22489,True,,True,,
377ee1fa-4259-4b37-a958-007bab1fccf2,2026-06-17T02:56:33.637460+00:00,sequential_latency,sqlserver,10.0,12,7,True,3.9768255230155773,2,True,,True,,
377ee1fa-4259-4b37-a958-007bab1fccf2,2026-06-17T02:56:33.637460+00:00,sequential_latency,sqlserver,10.0,13,7,True,0.7093799180001952,42,True,,True,,
377ee1fa-4259-4b37-a958-007bab1fccf2,2026-06-17T02:56:33.637460+00:00,sequential_latency,sqlserver,10.0,14,7,True,3.367604881990701,1,True,,True,,
377ee1fa-4259-4b37-a958-007bab1fccf2,2026-06-17T02:56:33.637460+00:00,sequential_latency,sqlserver,10.0,15,7,True,3.2740937279886566,1,True,,True,,
377ee1fa-4259-4b37-a958-007bab1fccf2,2026-06-17T02:56:33.637460+00:00,sequential_latency,sqlserver,10.0,16,7,True,0.38486405997537076,18302,True,,True,,
377ee1fa-4259-4b37-a958-007bab1fccf2,2026-06-17T02:56:33.637460+00:00,sequential_latency,sqlserver,10.0,17,7,True,1.3820692839799449,1,True,,True,,
377ee1fa-4259-4b37-a958-007bab1fccf2,2026-06-17T02:56:33.637460+00:00,sequential_latency,sqlserver,10.0,18,7,True,3.364535136963241,9,True,,True,,
377ee1fa-4259-4b37-a958-007bab1fccf2,2026-06-17T02:56:33.637460+00:00,sequential_latency,sqlserver,10.0,19,7,True,3.332872382015921,1,True,,True,,
377ee1fa-4259-4b37-a958-007bab1fccf2,2026-06-17T02:56:33.637460+00:00,sequential_latency,sqlserver,10.0,20,7,True,2.6587307889712974,171,True,,True,,
377ee1fa-4259-4b37-a958-007bab1fccf2,2026-06-17T02:56:33.637460+00:00,sequential_latency,sqlserver,10.0,21,7,True,5.43284423003206,415,True,,True,,
377ee1fa-4259-4b37-a958-007bab1fccf2,2026-06-17T02:56:33.637460+00:00,sequential_latency,sqlserver,10.0,22,7,True,0.16928708599880338,5,True,,True,,
